project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,CSIRO-BOM,ACCESS1-3,historical,mon,atmos,Amon,r1i1p1,v20130325,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-BOM/ACCESS1-3/historical/mon/atmos/Amon/r1i1p1/v20130325/tas/tas_Amon_ACCESS1-3_historical_r1i1p1_185001-200512.nc
cmip5,output1,CSIRO-BOM,ACCESS1-3,historical,mon,atmos,Amon,r2i1p1,v20121112,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-BOM/ACCESS1-3/historical/mon/atmos/Amon/r2i1p1/v20121112/tas/tas_Amon_ACCESS1-3_historical_r2i1p1_185001-200512.nc
cmip5,output1,CSIRO-BOM,ACCESS1-3,historical,mon,atmos,Amon,r3i1p1,v4,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-BOM/ACCESS1-3/historical/mon/atmos/Amon/r3i1p1/v4/tas/tas_Amon_ACCESS1-3_historical_r3i1p1_185001-200512.nc
cmip5,output1,BNU,BNU-ESM,historical,mon,atmos,Amon,r1i1p1,v20120510,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/BNU/BNU-ESM/historical/mon/atmos/Amon/r1i1p1/v20120510/tas/tas_Amon_BNU-ESM_historical_r1i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r1i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r1i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r1i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r2i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r2i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r2i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r3i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r3i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r3i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r4i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r4i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r4i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r5i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r5i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r5i1p1_185001-200512.nc
cmip5,output1,NCAR,CCSM4,historical,mon,atmos,Amon,r6i1p1,v20130425,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/historical/mon/atmos/Amon/r6i1p1/v20130425/tas/tas_Amon_CCSM4_historical_r6i1p1_185001-200512.nc
cmip5,output1,NSF-DOE-NCAR,CESM1-CAM5,historical,mon,atmos,Amon,r1i1p1,v20130313,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NSF-DOE-NCAR/CESM1-CAM5/historical/mon/atmos/Amon/r1i1p1/v20130313/tas/tas_Amon_CESM1-CAM5_historical_r1i1p1_185001-200512.nc
cmip5,output1,NSF-DOE-NCAR,CESM1-CAM5,historical,mon,atmos,Amon,r2i1p1,v20130313,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NSF-DOE-NCAR/CESM1-CAM5/historical/mon/atmos/Amon/r2i1p1/v20130313/tas/tas_Amon_CESM1-CAM5_historical_r2i1p1_185001-200512.nc
cmip5,output1,NSF-DOE-NCAR,CESM1-CAM5,historical,mon,atmos,Amon,r3i1p1,v20130313,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NSF-DOE-NCAR/CESM1-CAM5/historical/mon/atmos/Amon/r3i1p1/v20130313/tas/tas_Amon_CESM1-CAM5_historical_r3i1p1_185001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r10i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r10i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r10i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r10i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r10i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r10i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r10i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r10i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r10i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r1i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r1i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r1i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r1i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r1i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r1i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r1i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r1i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r1i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r2i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r2i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r2i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r2i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r2i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r2i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r2i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r2i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r2i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r3i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r3i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r3i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r3i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r3i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r3i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r3i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r3i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r3i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r4i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r4i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r4i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r4i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r4i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r4i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r4i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r4i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r4i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r5i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r5i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r5i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r5i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r5i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r5i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r5i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r5i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r5i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r6i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r6i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r6i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r6i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r6i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r6i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r6i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r6i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r6i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r7i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r7i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r7i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r7i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r7i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r7i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r7i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r7i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r7i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r8i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r8i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r8i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r8i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r8i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r8i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r8i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r8i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r8i1p1_195001-200512.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r9i1p1,v20110901,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r9i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r9i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r9i1p1,v20110901,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r9i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r9i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,historical,mon,atmos,Amon,r9i1p1,v20110901,tas,195001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/historical/mon/atmos/Amon/r9i1p1/v20110901/tas/tas_Amon_CNRM-CM5_historical_r9i1p1_195001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r10i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r10i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r10i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r1i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r1i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r1i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r2i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r2i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r2i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r3i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r3i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r3i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r4i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r4i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r4i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r5i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r5i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r5i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r6i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r6i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r6i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r7i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r7i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r7i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r8i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r8i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r8i1p1_185001-200512.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,historical,mon,atmos,Amon,r9i1p1,v20110829,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/historical/mon/atmos/Amon/r9i1p1/v20110829/tas/tas_Amon_CSIRO-Mk3-6-0_historical_r9i1p1_185001-200512.nc
cmip5,output1,CCCma,CanESM2,historical,mon,atmos,Amon,r1i1p1,v20120718,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/historical/mon/atmos/Amon/r1i1p1/v20120718/tas/tas_Amon_CanESM2_historical_r1i1p1_185001-200512.nc
cmip5,output1,CCCma,CanESM2,historical,mon,atmos,Amon,r2i1p1,v20120718,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/historical/mon/atmos/Amon/r2i1p1/v20120718/tas/tas_Amon_CanESM2_historical_r2i1p1_185001-200512.nc
cmip5,output1,CCCma,CanESM2,historical,mon,atmos,Amon,r3i1p1,v20120718,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/historical/mon/atmos/Amon/r3i1p1/v20120718/tas/tas_Amon_CanESM2_historical_r3i1p1_185001-200512.nc
cmip5,output1,CCCma,CanESM2,historical,mon,atmos,Amon,r4i1p1,v20120718,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/historical/mon/atmos/Amon/r4i1p1/v20120718/tas/tas_Amon_CanESM2_historical_r4i1p1_185001-200512.nc
cmip5,output1,CCCma,CanESM2,historical,mon,atmos,Amon,r5i1p1,v20120718,tas,185001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/historical/mon/atmos/Amon/r5i1p1/v20120718/tas/tas_Amon_CanESM2_historical_r5i1p1_185001-200512.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,185001-185912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_185001-185912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,186001-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_186001-186912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,187001-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_187001-187912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,188001-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_188001-188912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,189001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_189001-189912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,190001-190912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_190001-190912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,191001-191912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_191001-191912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,192001-192912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_192001-192912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,193001-193912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_193001-193912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,194001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_194001-194912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,195001-195912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_195001-195912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,196001-196912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_196001-196912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,197001-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_197001-197912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,198001-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_198001-198912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,199001-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_199001-199912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,200001-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_200001-200512.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,200001-200912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_200001-200912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r1i1p1,v1,tas,201001-201412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r1i1p1_201001-201412.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r2i1p1,v1,tas,185001-185912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r2i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r2i1p1_185001-185912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r2i1p1,v1,tas,186001-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r2i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r2i1p1_186001-186912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r2i1p1,v1,tas,187001-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r2i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r2i1p1_187001-187912.nc
cmip5,output1,LASG-CESS,FGOALS-g2,historical,mon,atmos,Amon,r2i1p1,v1,tas,188001-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/historical/mon/atmos/Amon/r2i1p1/v1/tas/tas_Amon_FGOALS-g2_historical_r2i1p1_188001-188912.nc
