project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,CSIRO-BOM,ACCESS1-3,piControl,mon,atmos,Amon,r1i1p1,v20130524,tas,025001-049912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-BOM/ACCESS1-3/piControl/mon/atmos/Amon/r1i1p1/v20130524/tas/tas_Amon_ACCESS1-3_piControl_r1i1p1_025001-049912.nc
cmip5,output1,CSIRO-BOM,ACCESS1-3,piControl,mon,atmos,Amon,r1i1p1,v20130524,tas,050001-074912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-BOM/ACCESS1-3/piControl/mon/atmos/Amon/r1i1p1/v20130524/tas/tas_Amon_ACCESS1-3_piControl_r1i1p1_050001-074912.nc
cmip5,output1,BNU,BNU-ESM,piControl,mon,atmos,Amon,r1i1p1,v20120626,tas,145001-200812,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/BNU/BNU-ESM/piControl/mon/atmos/Amon/r1i1p1/v20120626/tas/tas_Amon_BNU-ESM_piControl_r1i1p1_145001-200812.nc
cmip5,output1,NCAR,CCSM4,piControl,mon,atmos,Amon,r1i1p1,v20160829,tas,025001-050012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/piControl/mon/atmos/Amon/r1i1p1/v20160829/tas/tas_Amon_CCSM4_piControl_r1i1p1_025001-050012.nc
cmip5,output1,NCAR,CCSM4,piControl,mon,atmos,Amon,r1i1p1,v20160829,tas,050101-079912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/piControl/mon/atmos/Amon/r1i1p1/v20160829/tas/tas_Amon_CCSM4_piControl_r1i1p1_050101-079912.nc
cmip5,output1,NCAR,CCSM4,piControl,mon,atmos,Amon,r1i1p1,v20160829,tas,080001-130012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/piControl/mon/atmos/Amon/r1i1p1/v20160829/tas/tas_Amon_CCSM4_piControl_r1i1p1_080001-130012.nc
cmip5,output1,NCAR,CCSM4,piControl,mon,atmos,Amon,r2i1p1,v20120611,tas,095301-110812,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/piControl/mon/atmos/Amon/r2i1p1/v20120611/tas/tas_Amon_CCSM4_piControl_r2i1p1_095301-110812.nc
cmip5,output1,NCAR,CCSM4,piControl,mon,atmos,Amon,r3i1p1,v20120708,tas,000101-012012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NCAR/CCSM4/piControl/mon/atmos/Amon/r3i1p1/v20120708/tas/tas_Amon_CCSM4_piControl_r3i1p1_000101-012012.nc
cmip5,output1,NSF-DOE-NCAR,CESM1-CAM5,piControl,mon,atmos,Amon,r1i1p1,v20130313,tas,000101-031912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NSF-DOE-NCAR/CESM1-CAM5/piControl/mon/atmos/Amon/r1i1p1/v20130313/tas/tas_Amon_CESM1-CAM5_piControl_r1i1p1_000101-031912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,185001-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_185001-189912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,190001-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_190001-194912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,195001-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_195001-199912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,200001-204912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_200001-204912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,205001-209912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_205001-209912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,210001-214912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_210001-214912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,215001-219912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_215001-219912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,220001-224912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_220001-224912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,225001-229912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_225001-229912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,230001-234912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_230001-234912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,235001-239912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_235001-239912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,240001-244912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_240001-244912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,245001-249912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_245001-249912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,250001-254912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_250001-254912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,255001-259912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_255001-259912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,260001-264912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_260001-264912.nc
cmip5,output1,CNRM-CERFACS,CNRM-CM5,piControl,mon,atmos,Amon,r1i1p1,v20110701,tas,265001-269912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CNRM-CERFACS/CNRM-CM5/piControl/mon/atmos/Amon/r1i1p1/v20110701/tas/tas_Amon_CNRM-CM5_piControl_r1i1p1_265001-269912.nc
cmip5,output1,CSIRO-QCCCE,CSIRO-Mk3-6-0,piControl,mon,atmos,Amon,r1i1p1,v20120607,tas,000101-050012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CSIRO-QCCCE/CSIRO-Mk3-6-0/piControl/mon/atmos/Amon/r1i1p1/v20120607/tas/tas_Amon_CSIRO-Mk3-6-0_piControl_r1i1p1_000101-050012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,201501-231012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_201501-231012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,231101-241012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_231101-241012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,241101-251012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_241101-251012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,251101-261012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_251101-261012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,261101-271012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_261101-271012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,271101-281012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_271101-281012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,281101-291012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_281101-291012.nc
cmip5,output1,CCCma,CanESM2,piControl,mon,atmos,Amon,r1i1p1,v20120623,tas,291101-301012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/CCCma/CanESM2/piControl/mon/atmos/Amon/r1i1p1/v20120623/tas/tas_Amon_CanESM2_piControl_r1i1p1_291101-301012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,020101-021012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_020101-021012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,021101-022012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_021101-022012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,022101-023012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_022101-023012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,023101-024012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_023101-024012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,024101-025012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_024101-025012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,025101-026012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_025101-026012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,026101-027012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_026101-027012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,027101-028012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_027101-028012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,028101-029012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_028101-029012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,029101-030012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_029101-030012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,030101-031012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_030101-031012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,031101-032012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_031101-032012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,032101-033012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_032101-033012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,033101-034012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_033101-034012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,034101-035012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_034101-035012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,035101-036012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_035101-036012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,036101-037012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_036101-037012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,037101-038012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_037101-038012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,038101-039012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_038101-039012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,039101-040012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_039101-040012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,040101-041012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_040101-041012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,041101-042012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_041101-042012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,042101-043012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_042101-043012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,043101-044012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_043101-044012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,044101-045012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_044101-045012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,045101-046012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_045101-046012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,046101-047012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_046101-047012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,047101-048012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_047101-048012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,048101-049012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_048101-049012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,049101-050012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_049101-050012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,050101-051012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_050101-051012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,051101-052012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_051101-052012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,052101-053012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_052101-053012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,053101-054012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_053101-054012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,054101-055012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_054101-055012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,055101-056012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_055101-056012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,056101-057012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_056101-057012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,057101-058012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_057101-058012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,058101-059012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_058101-059012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,059101-060012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_059101-060012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,060101-061012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_060101-061012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,061101-062012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_061101-062012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,062101-063012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_062101-063012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,063101-064012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_063101-064012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,064101-065012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_064101-065012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,065101-066012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_065101-066012.nc
cmip5,output1,LASG-CESS,FGOALS-g2,piControl,mon,atmos,Amon,r1i1p1,v1,tas,066101-067012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/LASG-CESS/FGOALS-g2/piControl/mon/atmos/Amon/r1i1p1/v1/tas/tas_Amon_FGOALS-g2_piControl_r1i1p1_066101-067012.nc
